id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,kfold,X_Range,Y_Range,Luminosity_Range,Area_Perimeter_Ratio
10831,65,82,3134228,3134249,120,20,17,12348,72,118,1358,1,0,70,0.0894,0.3772,0.7059,0.0125,0.85,1.0,0.0,2.0792,1.2305,1.0792,-0.2941,0.5917,0.3419,0,1,0,0,0,0,0,4,17,21,46,3.2432432432432434
6041,19,28,1668998,1669028,152,22,24,19997,105,141,1358,0,1,40,0.0265,0.3929,0.3333,0.0059,0.3636,0.9583,1.0,2.1818,0.9031,1.3802,0.6667,-0.0543,0.3601,0,0,0,0,0,0,1,2,9,30,36,3.3043478260869565
14652,515,528,281358,281513,279,32,19,30104,105,133,1364,1,0,70,0.4063,0.4478,0.6522,0.0169,0.7188,0.7647,0.0,2.4456,1.3617,1.1139,-0.3478,-0.105,0.6142,0,0,0,0,0,0,1,2,13,155,28,5.470588235294118
16709,1211,1229,30207,30238,140,15,23,15513,79,125,1360,0,1,40,0.187,0.2341,0.3913,0.0088,0.8,1.0,1.0,2.1461,1.0792,1.3617,0.6087,-0.1527,0.3464,1,0,0,0,0,0,0,0,18,31,46,3.6842105263157894
751,39,198,1672082,1672228,2108,210,87,246168,40,127,1356,0,1,40,0.0575,0.3855,0.3771,0.1154,0.7823,0.5,0.0,3.3239,2.1959,1.8325,-0.6229,-0.1853,1.0,0,0,1,0,0,0,0,2,159,146,87,7.097643097643098
8053,519,528,403757,403767,76,13,17,8532,87,135,1688,1,0,60,0.7127,0.2467,0.5,0.0047,0.6154,1.0,1.0,1.8808,0.9031,1.2305,0.5,-0.1158,0.2384,0,0,0,0,0,1,0,4,9,10,48,2.533333333333333
3935,971,980,2433660,2433721,66,16,10,7683,105,135,1362,1,0,120,0.539,0.5256,0.4545,0.0081,0.6875,0.6,0.0,1.8195,1.0414,0.7782,-0.5454,-0.098,0.1715,0,0,0,0,0,0,0,4,9,61,30,2.5384615384615383
15163,41,214,1413654,1413720,6404,231,125,660910,38,124,1360,0,1,40,0.0604,0.4433,0.3815,0.1274,0.7489,0.544,0.0,3.7977,2.238,1.8195,-0.6185,-0.1937,1.0,0,0,1,0,0,0,0,0,173,66,86,17.98876404494382
357,623,632,2030688,2030738,390,24,27,40498,95,133,1687,0,1,100,0.9808,0.2969,0.3333,0.0071,0.4167,1.0,1.0,2.5911,1.0792,1.4314,0.6667,-0.1162,0.8299,0,0,0,0,1,0,0,0,9,50,38,7.647058823529412
14058,581,590,764107,764213,49,8,10,6091,102,133,1654,1,0,100,0.8542,0.275,0.8,0.0052,0.875,1.0,0.0,1.6902,0.8451,1.0,-0.2,-0.1288,0.1773,0,0,0,0,0,1,0,4,9,106,31,2.7222222222222223
18566,1061,1084,1689276,1689288,73,16,12,8235,86,111,1376,0,1,40,0.4599,0.3056,0.8571,0.0103,0.875,0.6667,0.0,1.8633,1.1461,1.0,-0.1429,-0.2423,0.2701,0,0,0,0,0,1,0,4,23,12,25,2.607142857142857
2198,178,197,544375,544389,169,38,23,20262,116,132,1360,0,1,40,0.2625,0.2781,0.3913,0.0136,0.6053,0.6956,0.0,2.2279,1.3617,1.1461,-0.6087,-0.0473,0.5329,0,0,0,0,0,1,0,3,19,14,16,2.7704918032786887
15455,1181,1191,1146871,1146879,12,5,5,1585,120,141,1358,0,1,50,0.2667,0.2667,0.6,0.003,0.8,1.0,0.0,1.0792,0.6021,0.699,-0.4,-0.0022,0.14,0,0,0,0,0,0,1,2,10,8,21,1.2
2093,50,71,1427809,1427883,114,19,11,12847,109,133,1360,1,0,80,0.4047,0.2955,0.8095,0.0126,0.8518,0.7647,0.0,2.0569,1.2305,1.0414,-0.1905,-0.0589,0.2482,0,0,0,0,0,0,1,1,21,74,24,3.8
2275,19,33,107491,107508,176,27,23,18774,97,119,1362,1,0,80,0.0,0.6818,0.6818,0.0122,0.6296,0.8261,1.0,2.2455,1.2305,1.3617,0.3182,-0.1634,0.4498,0,0,0,0,0,0,1,0,14,17,22,3.52
16248,1082,1095,506783,506794,102,20,11,17813,151,175,1364,1,0,200,0.706,0.3776,0.8461,0.0077,0.65,1.0,0.0,2.0086,1.1139,1.0414,-0.1539,0.2423,0.257,0,0,0,0,0,0,1,3,13,11,24,3.2903225806451615
542,847,858,1658501,1658584,52,18,7,6356,113,143,1694,1,0,69,0.7228,0.5156,0.75,0.0118,0.8889,0.8571,0.0,1.716,1.2041,0.7782,-0.25,-0.0238,0.1773,0,0,0,0,0,0,0,4,11,83,30,2.08
16890,834,884,1377748,1377782,872,99,43,104560,119,151,1358,0,1,50,0.7689,0.7209,0.5538,0.0236,0.6154,0.4545,0.0,2.9708,1.5051,1.4314,-0.4462,0.034,0.9997,0,0,0,0,0,1,0,0,50,34,32,6.140845070422535
12640,507,521,260124,260136,106,17,13,12587,111,132,1358,0,1,40,0.6026,0.2562,1.0,0.0081,0.6471,1.0,0.5,2.0253,1.0414,1.1139,0.0,-0.0852,0.23,0,0,0,0,0,1,0,3,14,12,21,3.533333333333333
17843,1644,1661,177337,177387,788,67,63,78455,63,126,1692,0,1,90,0.0133,0.3901,0.2903,0.0126,0.3088,1.0,1.0,2.8976,1.3222,1.7853,0.7097,-0.2095,0.9998,1,0,0,0,0,0,0,4,17,50,63,6.061538461538461
9130,1190,1201,75122,75139,155,35,34,19453,105,141,1362,0,1,175,0.2346,0.4167,0.2857,0.0088,0.3429,0.9767,1.0,2.1903,1.0792,1.6233,0.7143,-0.0351,0.7933,0,0,0,0,0,0,1,2,11,17,36,2.246376811594203
16511,788,796,2089982,2089996,67,13,13,7990,96,132,1690,1,0,70,0.9236,0.3965,0.6154,0.0059,0.6154,1.0,1.0,1.8261,0.9031,1.1139,0.3846,-0.1181,0.2105,0,0,0,0,0,1,0,4,8,14,36,2.576923076923077
4649,168,201,835980,835993,884,96,105,96340,77,118,1353,0,1,200,0.2482,0.4326,0.1477,0.0166,0.2105,0.9565,1.0,2.9464,1.3617,2.0414,0.8523,-0.3178,0.9993,0,0,0,0,0,1,0,1,33,13,41,4.398009950248756
15093,1074,1083,1810559,1810727,85,11,10,8292,89,119,1360,0,1,40,0.3632,0.2556,0.9,0.0059,1.0,1.0,1.0,1.9294,1.0,1.0,0.1,-0.1635,0.1954,0,0,0,0,0,1,0,1,9,168,30,4.0476190476190474
13951,844,853,698409,698420,112,11,11,12782,77,126,1387,0,1,40,0.882,0.2121,0.9091,0.0072,1.0,1.0,1.0,2.0492,1.0,1.0414,0.0909,-0.1919,0.2173,0,0,0,0,0,1,0,3,9,11,49,5.090909090909091
3787,203,220,172567,172592,158,39,23,18774,123,141,1354,0,1,40,0.3112,0.6429,0.7059,0.014,0.5556,0.5652,0.0,2.1987,1.2787,1.1139,-0.2941,0.0325,0.6868,0,0,1,0,0,0,0,2,17,25,18,2.5483870967741935
3442,1134,1145,2669665,2669677,217,20,31,24547,103,126,1652,0,1,69,0.3264,0.268,0.4815,0.0091,0.5,1.0,1.0,2.3365,1.1761,1.4914,0.5185,-0.1088,0.5708,1,0,0,0,0,0,0,1,11,12,23,4.254901960784314
4588,144,153,1678200,1678232,137,23,23,17621,104,141,1358,0,1,40,0.1849,0.4929,0.4783,0.0074,0.4348,1.0,1.0,2.1367,1.0,1.3617,0.5217,-0.0587,0.4187,0,0,0,0,0,0,1,1,9,32,37,2.9782608695652173
18759,1213,1219,659476,659488,84,14,12,9452,148,182,1372,0,1,40,0.4785,0.1719,0.75,0.0066,0.6429,1.0,1.0,1.9243,0.9542,1.0792,0.25,0.0638,0.215,0,0,1,0,0,0,0,4,6,12,34,3.230769230769231
3105,1297,1305,86812,86815,52,12,10,5141,89,119,1686,1,0,80,0.0325,0.2083,0.8,0.0059,0.8333,1.0,0.0,1.716,1.0,1.0,-0.2,-0.2213,0.1852,0,0,0,0,0,1,0,0,8,3,30,2.3636363636363638
11737,1373,1382,2525429,2525453,46,10,31,5957,85,111,1692,1,0,70,0.0383,0.3492,0.2667,0.0036,0.4,1.0,1.0,1.6628,0.7782,1.4771,0.7333,-0.216,0.286,1,0,0,0,0,0,0,1,9,24,26,1.1219512195121952
4583,1084,1094,1789332,1789337,54,9,8,6682,101,126,1366,1,0,80,0.4106,0.4722,0.8889,0.0067,0.8889,1.0,0.0,1.7324,0.9542,0.9031,-0.1111,-0.1301,0.1773,0,0,0,0,0,0,1,0,10,5,25,3.176470588235294
9070,1013,1032,54896,54905,114,26,15,13352,99,126,1366,0,1,175,0.4823,0.5255,0.3333,0.0139,0.7308,0.5333,0.0,2.0569,1.3617,0.9031,-0.6667,-0.1058,0.3241,0,0,0,0,0,0,1,1,19,9,27,2.7804878048780486
16702,1063,1064,3980733,3980769,17,5,4,2198,102,132,1358,0,1,50,0.6985,0.25,0.8,0.0044,1.0,1.0,0.0,1.2305,0.7782,0.6021,-0.2,-0.1215,0.1322,0,0,0,1,0,0,0,0,1,36,30,1.8888888888888888
9276,39,218,1750768,1750835,6543,279,160,682040,39,126,1358,0,1,40,0.0574,0.4973,0.3743,0.1318,0.6416,0.4187,0.0,3.8158,2.2529,1.8261,-0.6257,-0.189,1.0,0,0,1,0,0,0,0,2,179,67,87,14.904328018223234
16557,21,39,1748216,1748249,149,27,21,13292,81,110,1354,1,0,70,0.0308,0.5257,0.7647,0.0126,0.6296,1.0,1.0,2.1732,1.2305,1.2305,0.2353,-0.2723,0.4779,0,1,0,0,0,0,0,2,18,33,29,3.1041666666666665
6114,1161,1170,664879,664883,17,8,8,2193,123,142,1360,0,1,40,0.6623,0.3452,0.875,0.0059,1.0,1.0,0.0,1.2305,0.9031,0.9031,-0.125,0.031,0.1622,0,0,0,0,0,0,1,1,9,4,19,1.0625
16218,63,82,2258772,2258779,289,33,28,28986,77,111,1364,0,1,300,0.0,0.4516,0.7143,0.0118,0.3636,0.9655,1.0,2.4609,1.2041,1.4472,0.2857,-0.2988,0.8183,0,0,0,0,0,0,1,0,19,7,34,4.737704918032787
13048,1674,1682,2172852,2172874,258,27,31,24697,86,124,1686,0,1,150,0.0071,0.3864,0.2581,0.0047,0.2963,1.0,1.0,2.4116,0.9031,1.4914,0.7419,-0.246,0.5642,0,0,0,0,0,0,1,1,8,22,38,4.448275862068965
6118,15,24,519257,519266,113,12,20,12886,104,134,1362,0,1,40,0.0251,0.4091,0.55,0.0053,0.9167,1.0,1.0,2.0531,0.9542,1.301,0.45,-0.0904,0.3068,0,0,0,0,0,1,0,3,9,9,30,3.53125
13879,1361,1380,1951256,1951299,588,58,57,60860,68,111,1387,0,1,50,0.3186,0.3902,0.2692,0.0094,0.3158,0.9123,1.0,2.7694,1.1139,1.716,0.7308,-0.2372,0.9814,0,0,0,0,0,0,1,2,19,43,43,5.113043478260869
7712,39,218,1512277,1512467,10941,755,444,1270726,27,141,1400,0,1,40,0.0586,0.5488,0.4,0.1286,0.5686,0.3678,0.0,4.0609,2.2529,1.1139,-0.6,-0.0979,1.0,0,0,1,0,0,0,0,2,179,190,114,9.12510425354462
9028,764,790,220121,220146,521,79,55,79713,118,135,1360,0,1,40,0.8234,0.5236,0.76,0.0258,0.4865,0.4524,0.0,2.7168,1.5441,1.2787,-0.24,-0.0157,0.9998,0,0,0,0,0,1,0,2,26,25,17,3.888059701492537
6538,45,178,40322,40447,6277,173,117,612746,68,127,1400,0,1,40,0.0896,0.3514,0.3917,0.0971,0.7814,0.5982,0.0,3.7824,2.1239,1.8389,-0.6083,-0.159,1.0,0,0,0,0,0,0,1,3,133,125,59,21.644827586206898
3257,545,583,7307739,7307792,4364,157,95,479531,70,103,1360,1,0,200,0.8897,0.4626,0.2174,0.0426,0.278,0.6364,1.0,3.6399,1.7634,1.7924,0.7826,-0.3041,1.0,0,0,0,0,0,1,0,0,38,53,33,17.317460317460316
19,1123,1140,2258648,2258662,67,30,12,7286,127,141,1354,0,1,40,0.6166,0.5462,0.7333,0.0089,0.6333,0.9167,0.0,1.8261,1.1761,1.0414,-0.2667,0.0298,0.286,0,0,0,0,0,0,1,0,17,14,14,1.5952380952380953
9872,41,215,1835338,1835349,6294,295,153,679238,43,124,1358,0,1,40,0.0604,0.4331,0.3846,0.1298,0.5836,0.4545,0.0,3.7906,2.2455,1.8195,-0.6154,-0.1933,1.0,0,0,1,0,0,0,0,3,174,11,81,14.049107142857142
18651,980,992,31146,311420,101,23,20,11647,89,119,1356,1,0,70,0.5243,0.4,0.4,0.0088,0.5714,1.0,1.0,2.0043,1.0792,1.301,0.6,-0.1711,0.3977,0,1,0,0,0,0,0,3,12,280274,30,2.3488372093023258
7669,34,48,1536631,1536604,201,25,32,20399,84,124,1688,1,0,60,0.0445,0.4352,0.3438,0.0067,0.44,1.0,1.0,2.3032,1.0414,1.5051,0.6563,-0.1703,0.5822,1,0,0,0,0,0,0,4,14,-27,40,3.526315789473684
6812,56,185,2641432,2641500,5957,289,166,618320,42,126,1402,0,1,40,0.0764,0.3855,0.3913,0.0896,0.625,0.4897,0.0,3.7795,2.0864,1.8325,-0.6087,-0.1864,1.0,0,0,1,0,0,0,0,0,129,68,84,13.092307692307692
9471,1199,1207,1388292,1388304,78,17,11,10477,145,157,1632,1,0,70,0.2171,0.4727,0.9091,0.0061,0.6471,0.9091,0.0,1.8921,1.0414,1.0,-0.0909,0.0921,0.2173,0,0,0,0,0,1,0,1,8,12,12,2.7857142857142856
13984,1252,1264,513812,514011,926,104,103,104560,114,135,1322,0,1,40,0.4019,0.4762,0.1588,0.0101,0.2157,0.932,1.0,2.9708,1.1461,1.9823,0.8412,-0.0292,0.9999,0,0,0,0,1,0,0,1,12,199,21,4.473429951690822
12555,17,27,311416,311420,69,12,17,8396,88,124,1354,1,0,70,0.0369,0.3726,0.3529,0.0044,0.5,1.0,1.0,1.8389,0.7782,1.2305,0.6471,-0.1745,0.2083,0,1,0,0,0,0,0,3,10,4,36,2.3793103448275863
60,765,774,6571361,6571375,59,9,12,6682,77,133,1360,0,1,100,0.3613,0.3571,0.28,0.0052,0.7778,1.0,1.0,1.7708,0.8451,1.0792,0.72,-0.1522,0.1892,1,0,0,0,0,0,0,1,9,14,56,2.8095238095238093
391,41,58,769086,769100,289,39,61,342202,97,126,1356,0,1,40,0.0605,0.4471,0.8235,0.0125,0.5385,0.9552,1.0,2.4609,1.2305,1.8692,0.1765,-0.1615,0.9806,0,0,1,0,0,0,0,2,17,14,29,2.89
16810,1126,1134,3824786,3824807,146,16,19,16759,96,119,1364,1,0,80,0.3137,0.2915,0.6842,0.0095,0.8125,1.0,1.0,2.1644,1.1139,1.2787,0.3158,-0.1315,0.4089,0,0,0,0,0,1,0,3,8,21,23,4.171428571428572
18373,1027,1044,12806495,12806520,266,27,32,27599,96,132,1364,0,1,40,0.4493,0.2702,0.375,0.0066,0.3333,1.0,1.0,2.4249,0.9542,1.5051,0.625,-0.1049,0.6781,0,0,0,0,0,1,0,0,17,25,36,4.508474576271187
8612,565,578,2488529,2488541,63,15,12,7145,162,190,1353,1,0,100,0.7665,0.3426,0.9167,0.0088,0.5,1.0,0.0,1.7993,1.0792,1.0792,-0.0833,0.4831,0.2408,0,0,0,0,0,0,1,3,13,12,28,2.3333333333333335
15052,41,194,1775604,1775675,12834,634,359,1487763,31,141,1402,0,1,40,0.0585,0.5084,0.9535,0.1084,0.2413,0.4505,1.0,4.1084,2.1818,2.1987,0.0465,-0.0944,1.0,0,0,1,0,0,0,0,3,153,71,110,12.924471299093655
8032,138,151,945549,945548,110,14,10,12587,93,133,1692,1,0,60,0.1495,0.4455,0.9091,0.0065,0.7857,1.0,0.0,2.0414,1.0414,1.0,-0.0909,-0.1243,0.2173,0,0,0,0,0,1,0,4,13,-1,40,4.583333333333333
14006,523,534,1523382,1523381,54,9,9,7216,104,141,1646,1,0,70,0.0707,0.3036,0.8889,0.0059,0.8889,0.8889,1.0,1.7324,0.9031,0.9542,0.1111,-0.0418,0.1696,0,0,0,0,0,1,0,4,11,-1,37,3.0
13849,39,190,1945494,1945611,10941,593,367,14830,104,135,1356,1,0,70,0.0,0.4331,0.1066,0.1071,0.7172,0.5053,1.0,4.0333,2.1761,2.2253,0.8934,-0.0909,1.0,0,1,0,0,0,0,0,1,151,117,31,11.396875
18958,719,927,881709,881856,780,118,47,83627,96,135,1364,1,0,80,0.6435,0.4421,0.16,0.0957,0.8686,0.1521,0.0,2.8921,2.1139,1.2787,-0.84,-0.1285,0.9979,0,0,0,0,0,0,1,2,208,147,39,4.7272727272727275
2432,1329,1339,1323717,1323745,105,20,24,10557,89,126,1358,0,1,40,0.0353,0.3275,0.375,0.0066,0.45,1.0,1.0,2.0212,0.9542,1.3802,0.625,-0.1568,0.3601,0,0,0,0,0,1,0,3,10,28,37,2.3863636363636362
7413,41,173,2566935,2566997,4417,181,100,425840,41,124,1360,0,1,40,0.1164,0.6414,0.3276,0.0971,0.8461,0.5294,0.0,3.6256,2.1206,1.7324,-0.6724,-0.1885,1.0,0,0,1,0,0,0,0,0,132,62,83,15.718861209964412
15351,9,25,247445,247463,220,22,21,24816,82,127,1687,0,1,200,0.0133,0.3534,0.7241,0.0101,0.7727,0.9048,1.0,2.3424,1.2305,1.3222,0.2759,-0.1543,0.5626,0,0,0,0,0,0,1,0,16,18,45,5.116279069767442
1598,767,788,21512,21518,84,19,8,9968,111,132,1373,0,1,40,0.9279,0.6357,0.4643,0.0095,0.6842,0.75,0.0,1.9243,1.1139,0.7782,-0.5357,-0.0748,0.2105,0,0,0,0,0,0,0,1,21,6,21,3.111111111111111
6658,23,32,2001776,2001794,115,18,13,10136,71,108,1354,1,0,70,0.0277,0.3162,0.6923,0.0089,0.6667,1.0,1.0,2.0607,1.0792,1.1139,0.3077,-0.2706,0.2253,0,1,0,0,0,0,0,0,9,18,37,3.7096774193548385
7084,41,181,439740,439763,4239,191,98,456305,38,125,1362,0,1,40,0.0602,0.3961,0.3333,0.1035,0.7382,0.5098,0.0,3.6437,2.1492,1.716,-0.6667,-0.1752,1.0,0,0,1,0,0,0,0,0,140,23,87,14.667820069204152
10309,732,750,822292,822313,189,18,22,21864,135,158,1353,0,1,100,0.8566,0.4198,0.5454,0.0081,0.6111,0.9565,1.0,2.2787,1.0414,1.3424,0.4545,0.133,0.3601,0,0,0,0,0,0,1,2,18,21,23,4.725
8016,1138,1157,718602,718617,201,35,25,22761,120,135,1356,0,1,40,0.2935,0.5347,1.0,0.0148,0.7143,0.88,1.0,2.3032,1.301,1.3979,0.0,-0.0092,0.6574,0,0,0,0,0,0,1,4,19,15,15,3.35
1869,0,13,157035,157044,146,20,20,14132,97,124,1358,1,0,70,0.0284,0.4883,0.55,0.0103,0.8,1.0,1.0,2.1644,1.1461,1.301,0.45,-0.1688,0.3359,0,0,0,0,0,0,1,0,13,9,27,3.65
14024,833,861,2776296,2776362,2643,230,294,296273,46,124,1592,0,1,300,0.6785,0.4639,0.1068,0.0168,0.1078,0.9861,1.0,3.4221,1.3617,2.4683,0.8932,-0.1856,1.0,1,0,0,0,0,0,0,3,28,66,78,5.043893129770993
9928,1059,1080,949136,949144,134,44,17,14877,104,132,1364,1,0,80,0.4164,0.6804,0.5714,0.0199,0.5185,0.7727,0.0,2.1271,1.4314,1.1461,-0.4286,-0.0891,0.417,0,0,0,0,0,0,1,0,21,8,28,2.19672131147541
18846,584,590,847972,847976,18,7,6,2214,109,149,1360,0,1,50,0.8645,0.2143,0.7143,0.0052,1.0,0.8333,0.0,1.2553,0.8451,0.699,-0.2857,-0.0124,0.1441,0,0,0,1,0,0,0,0,6,4,40,1.3846153846153846
2659,689,696,698409,698420,139,23,28,16916,89,126,1364,0,1,50,0.9292,0.4167,0.3571,0.0073,0.4348,1.0,1.0,2.143,1.0,1.4472,0.6429,-0.1467,0.463,0,0,0,0,0,1,0,3,7,11,37,2.7254901960784315
14274,1573,1591,4758137,4758179,297,37,23,28625,85,127,1692,0,1,300,0.1376,0.6189,0.9231,0.0162,0.4054,0.913,1.0,2.4728,1.3424,1.3222,0.0769,-0.1851,0.8952,0,0,0,0,0,0,0,2,18,42,42,4.95
4352,41,193,1654425,1647385,10941,558,322,1297285,33,141,1402,0,1,40,0.0585,0.4569,0.9942,0.1043,0.7083,0.4102,0.0,4.0609,2.1644,2.2175,-0.0058,-0.1057,1.0,0,0,1,0,0,0,0,2,152,-7040,108,12.432954545454546
16255,39,440,1221106,1221276,11388,905,534,1315891,29,141,1378,0,1,40,0.5184,0.8473,0.8839,0.2979,0.7505,0.2863,0.0,4.0549,2.6064,2.2148,-0.1161,-0.1077,1.0,0,0,0,0,0,0,1,4,401,170,112,7.913829047949966
2048,1333,1347,183688,183711,145,34,16,14809,123,141,1387,0,1,40,0.0133,0.3131,0.6111,0.013,0.5294,0.6875,0.0,2.1673,1.2553,1.0414,-0.3889,0.0298,0.3329,0,0,1,0,0,0,0,4,14,23,18,2.9
3515,39,196,1413272,1413720,13037,793,17,1507763,37,141,1358,0,1,40,0.0605,0.5322,0.9535,0.117,0.2428,0.4483,0.0,4.1158,2.1931,2.2175,-0.0465,-0.0971,1.0,0,0,1,0,0,0,0,2,157,448,104,16.095061728395063
896,1271,1285,1647143,1647194,114,19,18,11861,67,125,1356,0,1,40,0.0161,0.3155,0.5909,0.0089,0.5789,1.0,1.0,2.0569,1.0792,1.2553,0.4091,-0.2254,0.3419,0,0,0,0,0,1,0,0,14,51,58,3.081081081081081
18453,1269,1290,276029,276047,359,51,31,37264,85,124,1362,1,0,80,0.1189,0.4529,0.5172,0.0213,0.5179,0.4839,0.0,2.5551,1.4624,1.1761,-0.4828,-0.2455,0.7079,0,0,0,0,0,0,1,0,21,18,39,4.378048780487805
3591,1251,1262,949136,949144,209,20,29,21661,87,126,1353,1,0,70,0.1418,0.6234,0.6207,0.0088,0.6,0.913,1.0,2.3201,1.0792,1.4624,0.3793,-0.2073,0.5903,0,0,0,0,0,0,1,4,11,8,39,4.26530612244898
8020,41,213,4348250,4348321,6137,293,154,649137,4,125,1356,0,1,40,0.0605,0.4422,0.3815,0.1215,0.6756,0.4497,0.0,3.788,2.2455,1.8513,-0.6185,-0.1797,1.0,0,0,1,0,0,0,0,4,172,71,121,13.72930648769575
3444,776,818,1342944,1342971,153,32,21,18239,114,135,1354,0,1,40,0.7709,0.3316,0.95,0.0185,0.7188,0.8095,0.0,2.1847,1.4771,1.2787,-0.05,-0.0473,0.6268,0,0,0,0,0,0,1,4,42,27,21,2.8867924528301887
16665,1363,1372,106512,106519,267,21,28,22785,82,109,1387,0,1,50,0.013,0.227,0.3077,0.0043,0.4286,1.0,1.0,2.4265,0.7782,1.415,0.6923,-0.2663,0.4514,1,0,0,0,0,0,0,4,9,7,27,5.448979591836735
8617,48,194,1700480,1800071,10913,639,375,1431766,31,143,1402,0,0,40,0.0556,0.5822,0.9591,0.1106,0.2781,0.3432,0.0,4.038,2.1903,2.2175,-0.0409,-0.0224,1.0,0,0,0,0,0,0,1,2,146,99591,112,10.76232741617357
16697,1136,1142,638468,638484,91,15,17,9860,104,118,1358,0,1,175,0.3358,0.3726,0.4706,0.0059,0.5333,1.0,1.0,1.959,0.9031,1.2305,0.5294,-0.1388,0.2482,0,0,0,0,0,0,1,4,6,16,14,2.84375
12585,1026,1047,182720,182734,197,40,42,27597,115,140,1358,0,1,175,0.4097,0.6756,0.2667,0.0118,0.375,0.8125,1.0,2.2989,1.2041,1.6233,0.7333,0.0391,0.8355,0,0,0,0,0,1,0,1,21,14,25,2.402439024390244
1837,974,980,832264,832282,57,8,14,7605,87,118,1364,0,1,50,0.4956,0.3801,0.5714,0.0044,0.75,0.8571,1.0,1.7559,0.7782,1.0792,0.4286,-0.2199,0.1892,0,0,0,0,0,1,0,0,6,18,31,2.590909090909091
12406,1329,1334,177076,177087,74,12,18,8051,109,126,1362,0,1,120,0.0369,0.4222,0.3333,0.0066,0.75,1.0,1.0,1.8692,0.9542,1.2553,0.6667,-0.0894,0.215,0,0,0,0,1,0,0,0,5,11,17,2.466666666666667
14634,1181,1191,2702154,2702164,66,11,10,6490,98,132,1692,1,0,70,0.3123,0.2625,0.8,0.0059,0.7273,1.0,1.0,1.8195,0.9031,1.0,0.2,-0.11,0.1852,0,0,0,0,0,1,0,1,10,10,34,3.142857142857143
18920,626,635,2173332,2173340,56,10,10,5712,88,126,1362,0,1,100,0.9192,0.2333,0.9,0.0066,0.9,1.0,1.0,1.7482,0.9542,1.0,0.1,-0.1852,0.1954,0,0,0,0,0,1,0,0,9,8,38,2.8
8178,814,823,6571361,6571375,55,9,11,6884,77,127,1624,1,0,60,0.7694,0.2444,0.9,0.0053,1.0,1.0,1.0,1.7404,0.9542,1.0414,0.1,-0.1828,0.1954,0,0,0,0,0,1,0,4,9,14,50,2.75
5160,1541,1556,2473221,2473233,339,72,39,31583,77,95,1692,0,1,70,0.0627,0.4326,0.3333,0.0148,0.3256,0.9091,1.0,2.5403,1.301,1.5911,0.6667,-0.3402,0.8958,0,0,0,0,0,0,1,1,15,12,18,3.054054054054054
14689,1084,1094,1040184,1040199,208,16,31,21073,81,125,1353,0,1,50,0.4586,0.3875,0.2581,0.0066,0.5625,1.0,1.0,2.3243,0.9542,1.4914,0.7419,-0.2431,0.5063,0,0,0,0,0,1,0,2,10,15,44,4.425531914893617
7698,1251,1258,12725281,12725314,75,10,12,8388,89,123,1654,1,0,80,0.1213,0.4667,0.4167,0.0059,0.8,1.0,1.0,1.8751,1.0,1.0792,0.5833,-0.1647,0.1892,0,0,0,0,0,1,0,2,7,33,34,3.409090909090909
2415,642,744,643180,643193,714,47,37,83627,97,133,1364,1,0,80,0.7691,0.5734,0.9512,0.0199,0.7193,0.8846,0.0,2.8549,1.5185,1.5911,-0.0488,-0.1671,0.9998,0,0,0,0,0,1,0,2,102,13,36,8.5
5520,89,169,7765518,7765576,6156,591,463,543449,78,119,1694,1,0,80,0.0843,0.3064,0.0528,0.0553,0.9578,0.5,1.0,3.7893,1.8633,2.1761,0.9472,-0.3103,1.0,0,0,0,0,0,1,0,4,80,58,41,5.840607210626186
14746,793,801,801889,801872,63,9,13,7451,125,143,1360,0,1,40,0.9534,0.1852,0.5385,0.005,0.7778,1.0,1.0,1.7993,0.8451,1.1139,0.4615,0.031,0.1892,0,0,0,0,0,0,1,4,8,-17,18,2.8636363636363638
13030,1055,1064,3787187,3787204,106,19,14,10605,89,126,1373,0,1,40,0.4106,0.3788,0.9167,0.0089,0.6316,0.9286,0.0,2.0253,1.0792,1.0792,-0.0833,-0.1909,0.2984,0,0,0,0,0,0,1,1,9,17,37,3.212121212121212
10456,1358,1372,690095,690120,77,29,23,8532,82,109,1652,1,0,80,0.2991,0.4803,0.8571,0.0107,0.5294,0.8696,1.0,1.8865,1.2553,1.2553,0.1429,-0.2601,0.2901,0,0,0,0,0,1,0,1,14,25,27,1.4807692307692308
11248,779,806,1044544,1044587,677,49,33,79713,112,132,1354,1,0,70,0.9164,0.5245,0.4074,0.0213,0.5789,0.9688,1.0,2.8142,1.4624,1.4314,0.5926,-0.0573,0.9965,0,0,0,0,0,0,1,3,27,43,20,8.25609756097561
13679,527,535,1066700,1066722,52,11,13,5716,111,135,1360,0,1,40,0.8026,0.2955,0.7368,0.0059,0.7273,1.0,1.0,1.716,0.9031,1.1139,0.2632,-0.0251,0.2007,0,0,0,0,0,1,0,4,8,22,24,2.1666666666666665
